"","id","Contracts","Bridging Capacity","Influence","infl_norm"
"593","HU21866197",4,0,0.001,0.0909090909090909
"594","HU15000340",2,0,0.001,0.0909090909090909
"595","HU725097",10,0,0.001,0.0909090909090909
"596","HU11863557",5,0,0,0
"597","HU729918",2,0,0,0
"598","HU10229703",2,0,0,0
"599","HU12098336",130,0,0.004,0.363636363636364
"600","HU11243131",1,0,0,0
"601","HU732440",2,0,0,0
"602","HU13099103",3,0,0.001,0.0909090909090909
"603","HU729633",3,0,0.001,0.0909090909090909
"604","HU11195258",1,0,0,0
"605","HU730116",1,0,0,0
"606","HU10927865",6,0,0.001,0.0909090909090909
"607","HU728571",4,0,0.001,0.0909090909090909
"608","HU11153872",1,0,0,0
"609","HU13074430",6,0,0.001,0.0909090909090909
"610","HU730611",3,0,0,0
"611","HU24488208",3,0,0,0
"612","HU729370",14,0,0.001,0.0909090909090909
"613","HU11264408",1,0,0,0
"614","HU730248",2,0,0,0
"615","HU731861",7,0,0.001,0.0909090909090909
"616","HU10305344",2,0,0,0
"617","HU385563",4,0,0.001,0.0909090909090909
"618","HU10262609",4,0,0,0
"619","HU396552",1,0,0,0
"620","HU11221375",1,0,0,0
"621","HU14759996",16,0,0.002,0.181818181818182
"622","HU726973",4,0,0.001,0.0909090909090909
"623","HU13899893",82,0,0.004,0.363636363636364
"624","HU11864596",21,0,0.001,0.0909090909090909
"625","HU675804",1,0,0,0
"626","HU11106454",3,0,0,0
"627","HU336169",1,0,0,0
"628","HU50206108",1,0,0,0
"629","HU10734441",7,0,0,0
"630","HU10234116",26,0,0.001,0.0909090909090909
"631","HU726456",20,0,0.002,0.181818181818182
"632","HU13739366",2,0,0,0
"633","HU11564234",3,0,0,0
"634","HU726753",2,0,0,0
"635","HU732671",6,0,0.001,0.0909090909090909
"636","HU11380409",2,0,0,0
"637","HU734158",5,0,0.001,0.0909090909090909
"638","HU15000075",2,0,0,0
"639","HU14916348",5,0,0,0
"640","HU12711453",8,0,0,0
"641","HU10628906",3,0,0,0
"642","HU727705",2,0,0,0
"643","HU11973319",3,0,0.001,0.0909090909090909
"644","HU726896",12,0,0.001,0.0909090909090909
"645","HU11392259",3,0,0,0
"646","HU366618",3,0,0,0
"647","HU11614889",5,0,0.001,0.0909090909090909
"648","HU15000005",4,0,0,0
"649","HU13839129",11,0,0.001,0.0909090909090909
"650","HU726588",3,0,0.001,0.0909090909090909
"651","HU15000442",1,0,0,0
"652","HU11554596",2,0,0,0
"653","HU728933",2,0,0.001,0.0909090909090909
"654","HU14577194",1,0,0,0
"655","HU542276",4,0,0.001,0.0909090909090909
"656","HU13102683",1,0,0,0
"657","HU731333",4,0,0.001,0.0909090909090909
"658","HU733502",21,0,0.002,0.181818181818182
"659","HU13119115",8,0,0.001,0.0909090909090909
"660","HU11004242",2,0,0,0
"661","HU11002525",1,0,0,0
"662","HU13895734",1,0,0,0
"663","HU725679",2,0,0,0
"664","HU728450",1,0,0,0
"665","HU728713",4,0,0.001,0.0909090909090909
"666","HU764993",1,0,0,0
"667","HU10747838",3,0,0,0
"668","HU10824346",1,0,0,0
"669","HU10711543",3,0,0.001,0.0909090909090909
"670","HU729226",1,0,0,0
"671","HU11273169",1,0,0,0
"672","HU732187",1,0,0,0
"673","HU11837530",1,0,0,0
"674","HU308384",2,0,0,0
"675","HU14544723",1,0,0,0
"676","HU338019",4,0,0.001,0.0909090909090909
"677","HU10470174",1,0,0,0
"678","HU15000131",1,0,0,0
