id,Contracts,Bridging Capacity,Influence
CZ43782744,1,0,0.000
CZ45306028,3,0,0.000
CZ46506934,3,0,0.000
CZ45193118,8,0,0.001
CZ71214011,5,0,0.001
CZ29117151,1,0,0.000
CZ42339839,3,0,0.000
CZ26795311,1,0,0.000
CZ70845425,1,0,0.000
CZ46995803,5,0,0.000
CZ27301176,1,0,0.000
CZ25151541,4,0,0.000
CZ70939659,2,0,0.000
CZ45310815,1,0,0.000
CZ00297577,8,0,0.001
CZ60193743,1,0,0.000
CZ13694341,3,0,0.000
CZ60460709,7,0,0.001
CZ25184431,2,0,0.000
CZ00253979,12,0,0.001
CZ25792377,1,0,0.000
CZ41035704,7,0,0.000
CZ25233866,6,0,0.001
CZ16735137,1,0,0.000
CZ25342410,2,0,0.000
CZ00541311,3,0,0.000
CZ00027383,4,0,0.001
CZ00261912,5,0,0.001
CZ26769611,2,0,0.000
CZ00360121,1,0,0.000
CZ25652362,4,0,0.001
CZ18629512,4,0,0.000
CZ49454501,4,0,0.000
CZ25054996,1,0,0.000
CZ46972021,6,0,0.001
CZ28087992,1,0,0.000
CZ46504621,7,0,0.001
CZ00000205,3,0,0.000
CZ15050050,7,0,0.001
CZ25410946,4,0,0.000
CZ26073005,2,0,0.000
CZ26236061,1,0,0.000
CZ70852871,1,0,0.000
CZ27155544,1,0,0.000
CZ47286431,3,0,0.000
CZ25571273,6,0,0.000
CZ27318818,2,0,0.000
CZ45357307,10,0,0.001
CZ00063631,4,0,0.000
CZ11314044,1,0,0.000
CZ47731478,3,0,0.001
CZ00293881,2,0,0.000
CZ26212706,2,0,0.000
CZ48038792,3,0,0.000
CZ25876643,2,0,0.000
CZ25351737,1,0,0.000
CZ12435406,1,0,0.000
CZ75109191,1,0,0.000
CZ44567022,2,0,0.001
CZ61060577,2,0,0.000
CZ25301888,2,0,0.000
CZ69722595,1,0,0.000
CZ00531944,1,0,0.000
CZ46980989,4,0,0.000
CZ41601645,7,0,0.001
CZ49241567,2,0,0.000
CZ00266655,1,0,0.000
CZ49708708,1,0,0.000
CZ12266337,1,0,0.000
CZ49551281,3,0,0.000
CZ00297437,2,0,0.000
CZ26836921,2,0,0.000
CZ41767543,1,0,0.000
CZ45195994,1,0,0.000
CZ47668407,2,0,0.000
CZ46975616,7,0,0.001
CZ00245941,1,0,0.000
CZ63278952,2,0,0.000
CZ47785977,4,0,0.000
CZ45474281,2,0,0.000
CZ25873261,5,0,0.000
CZ25006096,1,0,0.000
CZ45799431,2,1,0.000
CZ25611062,1,0,0.000
CZ47813750,2,0,0.000
CZ44738773,3,0,0.000
CZ27118436,1,0,0.000
CZ67215254,1,0,0.000
CZ70939560,1,0,0.000
CZ18385958,5,0,0.000
CZ42864771,2,0,0.000
CZ25671464,8,0,0.001
CZ68730756,2,0,0.000
CZ00573825,1,0,0.000
CZ26321866,3,0,0.000
CZ70953554,1,0,0.000
CZ62743881,5,0,0.001
CZ49534874,1,0,0.000
CZ26860660,1,0,0.000
CZ47116901,1,0,0.000
CZ25859528,2,0,0.000
CZ46578161,1,0,0.000
CZ26908174,1,0,0.000
CZ42726841,2,0,0.000
CZ25572881,1,0,0.000
CZ00635316,1,0,0.000
CZ25350366,5,0,0.001
CZ71189319,1,0,0.000
CZ48201774,2,0,0.000
CZ67779999,3,0,0.000
CZ00241580,1,0,0.000
CZ00272523,2,0,0.000
CZ70959633,1,0,0.000
CZ00635901,3,0,0.000
CZ26416247,4,0,0.000
CZ00281883,1,0,0.000
CZ00584061,1,0,0.000
CZ00279676,4,0,0.000
CZ00236829,1,0,0.000
CZ44739494,4,0,0.000
CZ00006891,1,0,0.000
CZ26326515,1,0,0.000
CZ00242012,1,0,0.000
CZ47053135,1,0,0.000
CZ00568708,3,0,0.000
CZ00281964,2,0,0.000
CZ60890002,3,0,0.000
CZ00300870,1,0,0.000
CZ49791443,2,0,0.000
CZ26375699,2,0,0.000
CZ00253669,1,0,0.000
CZ26352516,5,0,0.001
CZ12085936,3,0,0.000
CZ25896415,1,0,0.000
CZ00242721,1,0,0.000
CZ46349235,2,0,0.001
CZ00284718,1,0,0.000
CZ00302325,1,0,0.000
CZ00303763,1,0,0.000
CZ26493381,1,0,0.000
CZ48132144,1,0,0.000
CZ00256129,5,0,0.001
CZ14707454,1,0,0.000
CZ00278475,1,0,0.000
CZ43881301,1,0,0.000
CZ69972150,1,0,0.000
CZ25208748,1,0,0.000
CZ00265209,2,0,0.000
CZ25021435,1,0,0.000
CZ46905804,1,0,0.000
CZ68407700,1,0,0.000
CZ00304131,1,0,0.000
CZ48399477,4,0,0.001
CZ62028367,1,0,0.000
CZ46634380,1,0,0.000
CZ46961062,2,0,0.000
CZ00160105,2,0,0.000
CZ47910305,2,0,0.000
CZ25827707,2,0,0.000
CZ25391810,2,0,0.000
CZ15059235,1,0,0.000
CZ25380117,1,0,0.000
CZ46901523,1,0,0.000
CZ00023817,1,0,0.000
CZ48589039,1,0,0.000
CZ25674595,1,0,0.000
CZ63886464,1,0,0.000
CZ00844853,1,0,0.000
CZ64583244,1,0,0.000
CZ49827634,1,0,0.000
CZ70630097,1,0,0.000
CZ26035782,4,0,0.000
CZ28222296,1,0,0.000
CZ28402758,3,0,0.000
CZ00511285,1,0,0.000
CZ60827394,2,0,0.000
CZ65953002,4,0,0.001
CZ49023837,3,0,0.000
CZ45769851,2,0,0.000
CZ26069539,2,0,0.000
CZ49766929,2,0,0.000
CZ00259250,1,0,0.000
CZ71220925,1,0,0.000
CZ25898175,1,0,0.000
CZ11330619,1,0,0.000
CZ26979675,1,0,0.000
CZ27720161,2,0,0.000
CZ60193468,4,0,0.001
CZ25721551,1,0,0.000
CZ60930527,1,0,0.000
CZ64789641,1,0,0.000
CZ25945572,1,0,0.000
CZ43832946,1,0,0.000
CZ16534450,3,0,0.001
CZ00020451,8,0,0.001
CZ47675756,1,0,0.000
CZ49454587,3,0,0.000
CZ48168190,1,0,0.000
CZ00279773,7,0,0.001
CZ27742741,4,0,0.001
CZ00246816,1,0,0.000
CZ26061015,6,0,0.001
CZ00090026,2,0,0.000
CZ25309439,3,0,0.000
CZ00238945,1,0,0.000
CZ00281697,1,0,0.000
CZ49753789,2,0,0.000
CZ26380340,4,0,0.001
CZ00534927,1,0,0.000
CZ00662267,1,0,0.000
CZ26441152,2,0,0.001
CZ25183222,1,0,0.000
CZ00635804,1,0,0.000
CZ00635731,1,0,0.000
CZ00253553,1,0,0.000
CZ25606468,4,0,0.000
CZ47997265,1,0,0.000
CZ00285102,1,0,0.000
CZ00244899,3,0,0.000
CZ27645011,1,0,0.000
CZ25364367,1,0,0.000
CZ60075911,2,0,0.000
CZ00276987,1,0,0.000
CZ27736962,5,0,0.001
CZ00288501,2,0,0.000
CZ00303232,1,0,0.000
CZ00264334,2,0,0.000
CZ25045997,5,0,0.000
CZ47514329,1,0,0.000
CZ18598897,1,0,0.000
CZ00267309,2,0,0.000
CZ00272876,2,0,0.000
CZ25275062,3,0,0.000
CZ00302724,1,0,0.000
CZ47239743,2,0,0.000
CZ26861178,3,0,0.001
CZ00261459,1,0,0.000
CZ25042751,2,0,0.000
CZ18233058,1,0,0.000
CZ00259438,1,0,0.000
CZ00261891,6,0,0.000
CZ25410318,1,0,0.000
CZ00246875,4,0,0.000
CZ64788440,1,0,0.000
CZ00236195,1,0,0.000
CZ25261282,5,0,0.001
CZ25385691,2,0,0.000
CZ45311005,1,0,0.000
CZ18523358,1,0,0.000
CZ00243132,2,0,0.000
CZ25858548,1,0,0.000
CZ14451107,1,0,0.000
CZ42766991,2,0,0.000
CZ00547921,1,0,0.000
CZ70134782,1,0,0.000
CZ60193336,1,0,0.000
CZ71192018,1,0,0.000
CZ47539801,1,0,0.000
CZ00234877,3,0,0.000
CZ43774458,1,0,0.000
CZ49438441,1,0,0.000
CZ49968602,1,0,0.000
CZ65023404,1,0,0.000
CZ00235075,1,0,0.000
CZ25102397,1,0,0.000
CZ60856505,1,0,0.000
CZ26927691,1,0,0.000
CZ26942470,1,0,0.000
CZ46976469,5,0,0.001
CZ42408717,1,0,0.000
CZ00271560,1,0,0.000
CZ26365804,1,0,0.000
CZ25003518,1,0,0.000
CZ26341581,2,0,0.001
CZ00233242,4,0,0.000
CZ45023930,1,0,0.000
CZ49967720,1,0,0.000
CZ49904884,2,0,0.000
CZ00252921,2,0,0.000
CZ00257966,2,0,0.000
CZ40533069,2,0,0.000
CZ27752771,20,0,0.003
CZ49156799,1,0,0.000
CZ25817647,1,0,0.000
CZ12669750,1,0,0.000
CZ00259551,1,0,0.000
CZ00273571,2,0,0.000
CZ25337220,8,0,0.001
CZ44936427,2,0,0.000
CZ27677109,2,0,0.000
CZ40723593,1,0,0.000
CZ00240273,1,0,0.000
CZ00391387,1,0,0.000
CZ67728189,1,0,0.000
CZ00074276,1,0,0.000
CZ26384795,1,0,0.000
CZ00237078,1,0,0.000
CZ45241945,1,0,0.000
CZ25506722,1,0,0.000
CZ00298328,5,0,0.001
CZ47671416,4,0,0.001
CZ00235083,1,0,0.000
CZ00233528,1,0,0.000
CZ00297976,1,0,0.000
CZ00288144,2,0,0.000
CZ00303046,1,0,0.000
CZ49959883,2,0,0.000
CZ00537730,1,0,0.000
CZ00241342,1,0,0.000
CZ00259489,2,0,0.000
CZ00248843,1,0,0.000
CZ49468952,2,0,0.000
CZ00284246,1,0,0.000
CZ00291561,2,0,0.000
CZ28031482,1,0,0.000
CZ70988633,1,0,0.000
CZ00283657,1,0,0.000
CZ00247936,1,0,0.000
CZ00303003,1,0,0.000
CZ43960065,1,0,0.000
CZ00259608,1,0,0.000
CZ45358800,6,0,0.000
CZ00236853,1,0,0.000
CZ27256464,1,0,0.000
CZ00535117,1,0,0.000
CZ00253391,1,0,0.000
CZ18230318,1,0,0.000
CZ27686728,1,0,0.000
CZ00488305,1,0,0.000
CZ68955057,1,0,0.000
CZ10273280,1,0,0.000
CZ00488127,1,0,0.000
CZ26253372,1,0,0.000
CZ00270202,1,0,0.000
CZ68081731,1,0,0.000
CZ65276507,3,0,0.000
CZ63475570,1,0,0.000
CZ00234273,1,0,0.000
CZ27211495,1,0,0.000
CZ00543870,1,0,0.000
CZ00284807,1,0,0.000
CZ00246476,1,0,0.000
CZ60457856,2,0,0.000
CZ65415981,1,0,0.000
CZ62540114,1,0,0.000
CZ46679626,3,0,0.000
CZ00576921,1,0,0.000
CZ42082366,1,0,0.000
CZ00258806,1,0,0.000
CZ26342812,1,0,0.000
CZ00300144,2,0,0.000
CZ00209805,3,0,0.000
CZ00239283,2,0,0.000
CZ61883328,1,0,0.000
CZ42756120,4,0,0.001
CZ00575968,1,0,0.000
CZ00303160,2,0,0.000
CZ00282944,1,0,0.000
CZ25500147,1,0,0.000
CZ00273767,1,0,0.000
CZ00291234,2,0,0.000
CZ62331680,1,0,0.000
CZ27309941,1,0,0.000
CZ00255980,1,0,0.000
CZ00304433,1,0,0.000
CZ00636223,1,0,0.000
CZ47155558,1,0,0.000
CZ00303879,1,0,0.000
CZ00525511,1,0,0.000
CZ44567651,1,0,0.000
CZ00283509,1,0,0.000
CZ00064467,1,0,0.000
CZ00274178,1,0,0.000
CZ25925768,1,0,0.000
CZ18463495,1,0,0.000
CZ00241679,1,0,0.000
CZ00296112,1,0,0.000
CZ43960219,1,0,0.000
CZ00288837,1,0,0.000
CZ00000175,1,0,0.000
CZ00248801,2,0,0.000
CZ00534722,1,0,0.000
CZ00288934,1,0,0.000
CZ60722291,1,0,0.000
CZ00573001,1,0,0.000
CZ26315114,1,0,0.000
CZ00235504,1,0,0.000
CZ46395181,2,0,0.001
CZ00278149,2,0,0.000
CZ27780490,2,0,0.000
CZ00254231,1,0,0.000
CZ25230557,1,0,0.000
CZ00249831,2,0,0.000
CZ26095181,1,0,0.000
CZ25548611,1,0,0.000
CZ00302953,2,0,0.000
CZ00266621,3,0,0.000
CZ42194920,1,0,0.000
CZ00264474,3,0,0.001
CZ46678140,1,0,0.000
CZ00237094,1,0,0.000
CZ00237329,1,0,0.000
CZ46352791,1,0,0.000
CZ00284459,1,0,0.000
CZ27772179,1,0,0.000
CZ00261718,4,0,0.000
CZ46904395,3,0,0.000
CZ00237817,1,0,0.000
CZ26212943,1,0,0.000
CZ63573156,1,0,0.000
CZ60713470,2,0,0.000
CZ00231363,1,0,0.000
CZ61673374,1,0,0.000
CZ00374466,1,0,0.000
CZ00063517,4,0,0.000
CZ00851167,1,0,0.000
CZ18188001,1,0,0.000
CZ00240605,1,0,0.000
CZ00027707,2,0,0.000
CZ00303348,2,0,0.000
CZ25406523,2,0,0.000
CZ00287644,1,0,0.000
CZ00297461,2,0,0.001
CZ25367498,1,0,0.000
CZ25774590,1,0,0.000
CZ00270822,1,0,0.000
CZ25051687,1,0,0.000
CZ70889953,9,0,0.001
CZ45359547,1,0,0.000
CZ00573019,1,0,0.000
CZ00064220,1,0,0.000
CZ62064801,3,0,0.000
CZ00290629,5,0,0.001
CZ45194165,3,0,0.000
CZ00300535,8,0,0.001
CZ25268422,2,0,0.000
CZ00255963,1,0,0.000
CZ25399420,1,0,0.000
CZ67985823,1,0,0.000
CZ25088823,1,0,0.000
CZ71205268,1,0,0.000
CZ19012985,5,0,0.000
CZ25548484,1,0,0.000
CZ00239721,2,0,0.001
CZ25491270,1,0,0.000
CZ25649868,1,0,0.000
CZ68378271,1,0,0.000
CZ44684347,2,0,0.001
CZ41194861,3,0,0.000
CZ25358367,1,0,0.000
CZ70870896,1,0,0.000
CZ41548795,1,0,0.000
CZ25170058,3,0,0.000
CZ28213963,1,0,0.000
CZ26199742,1,0,0.000
CZ27856704,1,0,0.000
CZ00234214,3,0,0.000
CZ26711737,1,0,0.000
CZ00020681,1,0,0.000
CZ25486233,1,0,0.000
CZ25385551,5,0,0.001
CZ60816767,1,0,0.000
CZ00575381,2,0,0.000
CZ62933906,1,0,0.000
CZ26119374,3,0,0.001
CZ64650871,1,0,0.000
CZ00245551,1,0,0.000
CZ00241326,2,0,0.000
CZ00286010,5,0,0.001
CZ18198074,3,0,0.000
CZ25337009,1,0,0.000
CZ26530830,2,0,0.001
CZ60737085,1,0,0.000
CZ28240693,1,0,0.000
CZ25640623,2,0,0.000
CZ70947023,18,0,0.001
CZ00256986,1,0,0.000
CZ45356815,5,0,0.001
CZ25520059,8,0,0.001
CZ66003008,2,0,0.000
CZ41186176,1,0,0.000
CZ60194120,1,0,0.000
CZ00287237,1,0,0.000
CZ26765306,1,0,0.000
CZ26747944,1,0,0.000
CZ25053434,1,0,0.000
CZ46900021,1,0,0.000
CZ25106619,1,0,0.000
CZ63494892,1,0,0.000
CZ49825020,1,0,0.000
CZ44568118,1,0,0.000
CZ28420403,12,0,0.001
CZ13643878,1,0,0.000
CZ25309536,2,0,0.000
CZ00286656,1,0,0.000
CZ13620240,1,0,0.000
CZ00250058,1,0,0.000
CZ00268763,1,0,0.000
CZ13526103,1,0,0.000
CZ70971641,6,0,0.000
CZ28068033,1,0,0.000
CZ00285455,2,0,0.000
CZ00304042,1,0,0.000
CZ00231304,2,0,0.000
CZ00304417,1,0,0.000
CZ00283703,2,0,0.000
CZ49099469,4,0,0.000
CZ18382550,3,0,0.000
CZ00577031,1,0,0.000
CZ72029455,1,0,0.000
CZ00479110,1,0,0.000
CZ00299651,2,0,0.000
CZ25033778,1,0,0.000
CZ27086054,1,0,0.000
CZ00241563,1,0,0.000
CZ00275468,2,0,0.000
CZ00543705,1,0,0.000
CZ00278360,5,0,0.000
CZ00488895,1,0,0.000
CZ00488046,1,0,0.000
CZ00252557,3,0,0.000
CZ49973215,7,0,0.001
CZ00284823,2,0,0.000
CZ26235242,1,0,0.000
CZ47545771,1,0,0.000
CZ28673042,1,0,0.000
CZ27466701,3,0,0.000
CZ00255513,2,0,0.000
CZ00831123,1,0,0.000
CZ14706768,1,0,0.000
CZ25019171,3,0,0.000
CZ00285218,1,0,0.000
CZ49021117,3,0,0.000
CZ49240005,1,0,0.000
CZ47781483,2,0,0.000
CZ44378653,1,0,0.000
CZ44567146,2,0,0.000
CZ00479705,1,0,0.000
CZ00277819,2,0,0.000
CZ49790480,2,0,0.001
CZ44268190,1,0,0.000
CZ00261238,1,0,0.000
CZ43005802,1,0,0.000
CZ42296951,1,0,0.000
CZ00640778,1,0,0.000
CZ47055618,1,0,0.000
CZ48846805,1,0,0.000
CZ26764725,1,0,0.000
CZ49558218,1,0,0.000
CZ15036111,1,0,0.000
CZ00159816,2,0,0.000
CZ45804371,1,0,0.000
CZ49438905,1,0,0.000
CZ75151499,3,0,0.000
CZ42407982,1,0,0.000
CZ16355822,2,0,0.000
CZ26626161,1,0,0.000
CZ46980806,1,0,0.000
CZ26419823,3,0,0.000
CZ41692292,1,0,0.000
CZ68210965,1,0,0.000
CZ62027077,1,0,0.000
CZ49369229,2,0,0.000
CZ18626084,2,0,0.000
CZ60803576,1,0,0.000
CZ00509116,1,0,0.000
CZ61681679,1,0,0.000
CZ42324254,3,0,0.000
CZ43753787,2,0,0.000
CZ45113831,3,0,0.000
CZ00386634,1,0,0.000
CZ43852483,1,0,0.000
CZ00301825,4,0,0.000
CZ48199931,1,0,0.000
CZ26105594,7,0,0.000
CZ00279072,2,0,0.000
CZ26751208,1,0,0.000
CZ15821676,1,0,0.000
CZ00064173,1,0,0.000
CZ26682389,1,0,0.000
CZ49207300,1,0,0.000
CZ64834042,5,0,0.000
CZ26198827,1,0,0.000
CZ00259586,8,0,0.001
CZ70885184,1,0,0.000
CZ48379794,2,0,0.000
CZ00653977,1,0,0.000
CZ27085201,1,0,0.000
CZ70886300,1,0,0.000
CZ00073679,5,0,0.000
CZ44565038,5,0,0.000
CZ45359164,7,0,0.001
CZ66793831,1,0,0.000
CZ47450371,1,0,0.000
CZ42743052,1,0,0.000
CZ48910554,1,0,0.000
CZ00639524,1,0,0.000
CZ18152805,1,0,0.000
CZ75147467,1,0,0.000
CZ15549160,2,0,0.000
CZ61100277,1,0,0.000
CZ28096975,2,0,0.001
CZ48133990,2,0,0.000
CZ47285532,1,0,0.000
CZ27388581,1,0,0.000
CZ27546098,1,0,0.000
CZ00304450,2,0,0.000
CZ00548693,2,0,0.001
CZ27738795,1,0,0.000
CZ41157834,2,0,0.000
CZ25521446,1,0,0.000
CZ49447319,1,0,0.000
CZ13585657,1,0,0.000
CZ00256552,3,0,0.000
CZ26738465,1,0,0.000
CZ45798851,1,0,0.000
CZ00023337,1,0,0.000
CZ46960180,2,0,0.000
CZ00259047,2,0,0.001
CZ40526151,1,0,0.000
CZ71197001,1,0,0.000
CZ47977655,1,0,0.000
CZ47916044,1,0,0.000
CZ25201506,5,0,0.001
CZ00261408,1,0,0.000
CZ25031562,2,0,0.000
CZ25188038,1,0,0.000
CZ63080087,2,0,0.000
CZ00020699,2,0,0.001
CZ25007491,1,0,0.000
CZ00260746,2,0,0.000
CZ45146802,2,0,0.000
CZ49608444,1,0,0.000
CZ41190866,1,0,0.000
CZ00096296,1,0,0.000
CZ26815648,1,0,0.000
CZ00268097,3,0,0.000
CZ49440900,1,0,0.000
CZ41852893,1,0,0.000
CZ70892822,17,0,0.001
CZ00262871,1,0,0.000
CZ15054811,3,0,0.000
CZ00479365,1,0,0.000
CZ26227525,3,0,0.001
CZ49295934,3,0,0.000
CZ70539111,1,0,0.000
CZ00294136,6,0,0.001
CZ26255618,3,0,0.000
CZ25172654,4,0,0.000
CZ46904662,3,0,0.000
CZ27216136,1,0,0.000
CZ00246433,2,0,0.001
CZ15769453,1,0,0.000
CZ25014111,5,0,0.000
CZ00669806,3,0,0.000
CZ12177288,2,0,0.000
CZ62931270,1,0,0.000
CZ25763768,1,0,0.000
CZ00076520,5,0,0.000
CZ00286435,1,0,0.000
CZ00260177,4,0,0.000
CZ25826603,1,0,0.000
CZ48623687,1,0,0.000
CZ25272292,1,0,0.000
CZ65138601,1,0,0.000
CZ00003352,1,0,0.000
CZ49689053,1,0,0.000
CZ27098001,1,0,0.000
CZ26230470,3,0,0.000
CZ70631841,3,0,0.001
CZ00578070,2,0,0.000
CZ48391204,1,0,0.000
CZ25567748,1,0,0.000
CZ71216286,1,0,0.000
CZ47052945,2,0,0.001
CZ75103958,1,0,0.000
CZ00297615,6,0,0.001
CZ64617874,2,0,0.000
CZ45028249,1,0,0.000
CZ61781797,1,0,0.000
CZ18251129,2,0,0.001
CZ64830551,3,0,0.000
CZ00268861,2,0,0.000
CZ61924059,2,0,0.000
CZ63217139,4,0,0.000
CZ00283592,1,0,0.000
CZ18198627,1,0,0.000
CZ00288055,1,0,0.000
CZ00240117,3,0,0.000
CZ18954367,1,0,0.000
CZ46154477,1,0,0.000
CZ00272949,1,0,0.000
CZ16277481,1,0,0.000
CZ00296317,1,0,0.000
CZ25978641,1,0,0.000
CZ27044921,1,0,0.000
CZ18200010,1,0,0.000
CZ60680369,1,0,0.000
CZ26921677,1,0,0.000
CZ00296481,1,0,0.000
CZ25357603,2,0,0.000
CZ00075779,5,0,0.000
CZ00241318,1,0,0.000
CZ25168576,2,0,0.000
CZ27483100,1,0,0.000
CZ25303660,1,0,0.000
CZ25696882,1,0,0.000
CZ00005886,3,0,0.000
CZ27375021,1,0,0.000
CZ00240923,1,0,0.000
CZ00245585,1,0,0.000
CZ00260096,2,0,0.000
CZ14704641,3,0,0.001
CZ00270903,2,0,0.000
CZ15052001,1,0,0.000
CZ00284220,1,0,0.000
CZ00296538,1,0,0.000
CZ45193771,2,0,0.000
CZ45537453,2,0,0.000
CZ00253316,3,0,0.000
CZ25200631,2,0,0.000
CZ60741490,1,0,0.000
CZ00401293,1,0,0.000
CZ46904417,2,0,0.001
CZ00241636,1,0,0.000
CZ00074870,5,0,0.000
CZ26374919,8,0,0.001
CZ00278238,1,0,0.000
CZ25263382,1,0,0.000
CZ00298468,1,0,0.000
CZ00241202,3,0,0.000
CZ27263827,3,0,0.000
CZ00292281,1,0,0.000
CZ00297372,1,0,0.000
CZ25858882,1,0,0.000
CZ60042338,1,0,0.000
CZ00260576,1,0,0.000
CZ69456330,1,0,0.000
CZ10363530,2,0,0.001
CZ00247138,2,0,0.000
CZ00279102,1,0,0.000
CZ49433601,1,0,0.000
CZ25831399,1,0,0.000
CZ00232963,2,0,0.000
CZ00095630,1,0,0.000
CZ15406407,1,0,0.000
CZ00282481,1,0,0.000
CZ25387880,1,0,0.000
CZ00669946,1,0,0.000
CZ61171344,1,0,0.000
CZ00262501,1,0,0.000
CZ25407317,1,0,0.000
CZ00272566,1,0,0.000
CZ25328905,2,0,0.000
CZ00303747,2,0,0.000
CZ00298697,2,0,0.000
CZ00233862,1,0,0.000
CZ25647148,3,0,0.001
CZ64040402,1,0,0.000
CZ47470712,1,0,0.000
CZ00288128,1,0,0.000
CZ00248606,1,0,0.000
CZ46679120,3,0,0.000
CZ00246905,3,0,0.000
CZ00277037,2,0,0.000
CZ71009418,1,0,0.000
CZ60737590,1,0,0.000
CZ00270156,1,0,0.000
CZ46789863,1,0,0.000
CZ44566760,3,0,0.000
CZ00281042,1,0,0.000
CZ00667048,1,0,0.000
CZ00278670,1,0,0.000
CZ00572322,1,0,0.000
CZ26400812,1,0,0.000
CZ00293725,1,0,0.000
CZ00290904,2,0,0.000
CZ00285285,1,0,0.000
CZ25517899,1,0,0.000
CZ00272515,1,0,0.000
CZ00276529,2,0,0.000
CZ25281607,1,0,0.000
CZ00235211,1,0,0.000
CZ00292231,1,0,0.000
CZ46964541,1,0,0.000
CZ00270440,1,0,0.000
CZ60913088,1,0,0.000
CZ00271471,1,0,0.000
CZ00280097,1,0,0.000
CZ43420125,1,0,0.000
CZ00296571,1,0,0.000
CZ00288349,2,0,0.000
CZ00275174,1,0,0.000
CZ00279641,1,0,0.000
CZ00234842,1,0,0.000
CZ49550616,2,0,0.001
CZ00239593,1,0,0.000
CZ25105914,1,0,0.000
CZ60418885,1,0,0.000
CZ60884754,1,0,0.000
CZ27259544,1,0,0.000
CZ25123017,2,0,0.000
CZ00640077,1,0,0.000
CZ25075543,2,0,0.001
CZ00260525,1,0,0.000
CZ00274780,1,0,0.000
CZ00231711,1,0,0.000
CZ27064905,1,0,0.000
CZ00303526,1,0,0.000
CZ25351176,1,0,0.000
CZ00258474,2,0,0.000
CZ00273163,1,0,0.000
CZ15047784,1,0,0.000
CZ00259098,4,0,0.001
CZ46883037,2,0,0.000
CZ00253367,2,0,0.000
CZ25215566,1,0,0.000
CZ46983309,1,0,0.000
CZ00236764,1,0,0.000
CZ00288560,1,0,0.000
CZ00252859,2,0,0.000
CZ00064572,1,0,0.000
CZ70943168,1,0,0.000
CZ00298867,1,0,0.000
CZ00600318,1,0,0.000
CZ25440381,2,0,0.000
CZ00640298,1,0,0.000
CZ00241393,1,0,0.000
CZ45310653,2,0,0.001
CZ00302899,1,0,0.000
CZ00075957,4,0,0.000
CZ26137984,1,0,0.000
CZ00276944,1,0,0.000
CZ00244791,1,0,0.000
CZ41187628,1,0,0.000
CZ00567884,3,0,0.000
CZ00270580,1,0,0.000
CZ00267406,1,0,0.000
CZ00259021,1,0,0.000
CZ00259772,1,0,0.000
CZ00236012,1,0,0.000
CZ45144788,1,0,0.000
CZ00555444,1,0,0.000
CZ00876054,1,0,0.000
CZ00241873,1,0,0.000
CZ00488526,1,0,0.000
CZ00294306,1,0,0.000
CZ25531328,4,0,0.001
CZ00573221,1,0,0.000
CZ00282731,1,0,0.000
CZ00262391,1,0,0.000
CZ00254274,1,0,0.000
CZ00301884,1,0,0.000
CZ25395653,1,0,0.000
CZ00240036,1,0,0.000
CZ64948960,2,0,0.000
CZ00653861,1,0,0.000
CZ25917838,1,0,0.000
CZ00289591,1,0,0.000
CZ00241253,1,0,0.000
CZ00291153,1,0,0.000
CZ00242381,1,0,0.000
CZ00275417,1,0,0.000
CZ00275069,1,0,0.000
CZ00256706,1,0,0.000
CZ25240587,1,0,0.000
CZ13585240,1,0,0.000
CZ43750672,1,0,0.000
CZ00258601,1,0,0.000
CZ25248936,1,0,0.000
CZ67024645,1,0,0.000
CZ12208671,1,0,0.000
CZ00240427,2,0,0.000
CZ26725916,1,0,0.000
CZ00266116,1,0,0.000
CZ00241415,1,0,0.000
CZ15059391,1,0,0.000
CZ00511765,1,0,0.000
CZ00245038,1,0,0.000
CZ00235628,1,0,0.000
CZ27191273,1,0,0.000
CZ00300527,1,0,0.000
CZ46357009,2,0,0.000
CZ00242918,1,0,0.000
CZ00276693,1,0,0.000
CZ00875121,1,0,0.000
CZ00255921,2,0,0.000
CZ00293164,1,0,0.000
CZ45978786,1,0,0.000
CZ60112174,2,0,0.000
CZ00286753,1,0,0.000
CZ16669711,1,0,0.000
CZ00258245,2,0,0.000
CZ00242101,2,0,0.000
CZ00573418,1,0,0.000
CZ00242411,1,0,0.000
CZ00257290,2,0,0.000
CZ00876224,1,0,0.000
CZ00277088,1,0,0.000
CZ00257958,1,0,0.000
CZ00303780,1,0,0.000
CZ40334091,1,0,0.000
CZ00298735,1,0,0.000
CZ00260169,1,0,0.000
CZ70875111,1,0,0.000
CZ00263648,1,0,0.000
CZ10600558,1,0,0.000
CZ00294004,1,0,0.000
CZ70188041,1,0,0.000
CZ00284700,1,0,0.000
CZ00544027,1,0,0.000
CZ00653683,1,0,0.000
CZ25983181,1,0,0.000
CZ00512672,1,0,0.000
CZ00101435,1,0,0.000
CZ60724803,1,0,0.000
CZ00258563,2,0,0.000
CZ26397242,1,0,0.000
CZ00262170,2,0,0.000
CZ27532208,3,0,0.000
CZ64616886,1,0,0.000
CZ00572209,1,0,0.000
CZ00303828,1,0,0.000
CZ00259713,1,0,0.000
CZ00278637,2,0,0.000
CZ00267431,1,0,0.000
CZ00297330,1,0,0.000
CZ00635898,2,0,0.000
CZ00296562,2,0,0.000
CZ64608042,2,0,0.000
CZ26339731,1,0,0.000
CZ00256153,1,0,0.000
